Years,CO2,CH4,mullingar_mean_temp,mullingar_temp_anomaly,mullingar_mean_rain,mullingar_rain_anomaly,antarctic_temp_anomaly,global_temp_anomaly
-125344.0,,,,,,,1.740000000000009,
-125365.63,276.81,,,,,,,
-125390.0,,,,,,,0.6400000000000148,
-125436.0,,,,,,,0.3400000000000034,
-125482.0,,,,,,,2.240000000000009,
-125509.0,,646.6666667,,,,,,
-125525.3333,,,,,,,1.539999999999992,
-125568.6667,,,,,,,1.1400000000000148,
-125612.0,,,,,,,1.240000000000009,
-125655.3333,,,,,,,2.3400000000000034,
-125698.6667,,,,,,,0.9399999999999977,
-125706.9,,655.7,,,,,,
-125742.0,,,,,,,2.240000000000009,
-125786.0,,,,,,,0.9399999999999977,
-125830.0,,,,,,,1.039999999999992,
-125874.0,,,,,,,2.240000000000009,
-125917.0,,,,,,,2.240000000000009,
-125937.7,,657.875,,,,,,
-125960.0,,,,,,,0.539999999999992,
-126003.0,,,,,,,1.240000000000009,
-126050.0,,,,,,,0.4399999999999977,
-126086.7,275.15,,,,,,,
-126097.0,,,,,,,0.6400000000000148,
-126131.7,,650.2,,,,,,
-126144.0,,,,,,,1.4399999999999977,
-126187.6667,,,,,,,1.3400000000000034,
-126231.3333,,,,,,,1.9399999999999977,
-126275.0,,,,,,,2.039999999999992,
-126316.6667,,,,,,,1.6400000000000148,
-126344.5,,659.6666667,,,,,,
-126358.3333,,,,,,,2.539999999999992,
-126400.0,,,,,,,2.740000000000009,
-126439.6667,,,,,,,2.3400000000000034,
-126479.3333,,,,,,,2.4399999999999977,
-126519.0,,,,,,,3.4399999999999977,
-126557.3333,,,,,,,2.740000000000009,
-126559.5,,639.7,,,,,,
-126595.6667,,,,,,,3.3400000000000034,
-126634.0,,,,,,,2.3400000000000034,
-126672.6667,,,,,,,3.039999999999992,
-126711.3333,,,,,,,3.4399999999999977,
-126750.0,,,,,,,2.8400000000000034,
-126751.9,,651.3333333,,,,,,
-126772.91,273.02,,,,,,,
-126790.6667,,,,,,,2.140000000000015,
-126831.3333,,,,,,,2.3400000000000034,
-126872.0,,,,,,,2.4399999999999977,
-126911.6667,,,,,,,2.8400000000000034,
-126928.6,,650.4,,,,,,
-126951.3333,,,,,,,3.140000000000015,
-126991.0,,,,,,,1.9399999999999977,
-127032.6667,,,,,,,2.140000000000015,
-127035.03,274.93,,,,,,,
-127074.3333,,,,,,,2.3400000000000034,
-127103.2,,646.0,,,,,,
-127116.0,,,,,,,3.240000000000009,
-127154.6667,,,,,,,3.640000000000015,
-127193.3333,,,,,,,2.740000000000009,
-127232.0,,,,,,,3.039999999999992,
-127271.6667,,,,,,,3.240000000000009,
-127300.8,,670.3,,,,,,
-127311.3333,,,,,,,2.3400000000000034,
-127351.0,,,,,,,3.240000000000009,
-127386.83,275.78,,,,,,,
-127391.3333,,,,,,,2.140000000000015,
-127431.6667,,,,,,,3.539999999999992,
-127472.0,,,,,,,3.140000000000015,
-127494.1,,677.0,,,,,,
-127508.6667,,,,,,,4.740000000000009,
-127545.3333,,,,,,,3.640000000000015,
-127576.55,276.88,,,,,,,
-127582.0,,,,,,,3.8400000000000034,
-127618.3333,,,,,,,4.640000000000015,
-127654.6667,,,,,,,4.039999999999992,
-127669.4,,681.1,,,,,,
-127691.0,,,,,,,3.740000000000009,
-127710.1,,678.8,,,,,,
-127727.6667,,,,,,,4.439999999999998,
-127764.3333,,,,,,,4.240000000000009,
-127801.0,,,,,,,3.8400000000000034,
-127838.6667,,,,,,,3.640000000000015,
-127846.5,,692.1,,,,,,
-127876.3333,,,,,,,3.539999999999992,
-127914.0,,,,,,,4.840000000000003,
-127951.6667,,,,,,,3.039999999999992,
-127989.3333,,,,,,,4.439999999999998,
-128005.5,,706.0,,,,,,
-128027.0,,,,,,,4.640000000000015,
-128062.3333,,,,,,,4.939999999999998,
-128097.48,276.03,,,,,,,
-128097.6667,,,,,,,4.439999999999998,
-128133.0,,,,,,,5.240000000000009,
-128168.3333,,,,,,,5.140000000000015,
-128181.4,,715.0,,,,,,
-128203.6667,,,,,,,3.9399999999999977,
-128239.0,,,,,,,5.140000000000015,
-128245.67,280.72,,,,,,,
-128273.6667,,,,,,,5.240000000000009,
-128308.3333,,,,,,,5.140000000000015,
-128343.0,,703.6,,,,,4.340000000000003,
-128379.0,,,,,,,3.740000000000009,
-128415.0,,,,,,,5.939999999999998,
-128451.0,,,,,,,4.439999999999998,
-128487.3333,,,,,,,3.8400000000000034,
-128495.9,,722.3333333,,,,,,
-128523.6667,,,,,,,4.840000000000003,
-128539.73,285.76,,,,,,,
-128560.0,,,,,,,5.140000000000015,
-128596.6667,,,,,,,4.340000000000003,
-128633.3333,,,,,,,3.740000000000009,
-128658.0,,725.5,,,,,,
-128670.0,,,,,,,4.340000000000003,
-128708.0,,,,,,,4.439999999999998,
-128746.0,,,,,,,3.240000000000009,
-128784.0,,,,,,,4.039999999999992,
-128821.0,,,,,,,4.240000000000009,
-128823.1,,644.0,,,,,,
-128858.0,,,,,,,4.439999999999998,
-128895.0,,,,,,,3.9399999999999977,
-128932.3333,,,,,,,3.740000000000009,
-128951.0,271.08,,,,,,,
-128969.6667,,,,,,,4.640000000000015,
-128994.4,,534.5,,,,,,
-129007.0,,,,,,,4.439999999999998,
-129042.3333,,,,,,,4.340000000000003,
-129077.6667,,,,,,,5.140000000000015,
-129113.0,,,,,,,3.240000000000009,
-129151.04,268.44,,,,,,,
-129152.3333,,,,,,,3.640000000000015,
-129170.1,,536.6666667,,,,,,
-129191.6667,,,,,,,3.539999999999992,
-129231.0,,,,,,,5.039999999999992,
-129267.6667,,,,,,,4.140000000000015,
-129304.3333,,,,,,,3.740000000000009,
-129341.0,,,,,,,4.439999999999998,
-129346.8,,551.5,,,,,,
-129378.3333,,,,,,,3.9399999999999977,
-129415.6667,,,,,,,4.039999999999992,
-129453.0,,,,,,,4.140000000000015,
-129490.6667,,,,,,,4.039999999999992,
-129517.5,,550.7,,,,,,
-129528.3333,,,,,,,3.740000000000009,
-129566.0,,,,,,,2.640000000000015,
-129605.6667,,,,,,,3.140000000000015,
-129645.3333,,,,,,,4.439999999999998,
-129685.0,,,,,,,4.039999999999992,
-129701.5,,531.0,,,,,,
-129723.0,,,,,,,3.640000000000015,
-129728.64,260.61,,,,,,,
-129761.0,,,,,,,3.8400000000000034,
-129799.0,,,,,,,4.140000000000015,
-129837.6667,,,,,,,3.539999999999992,
-129876.3333,,,,,,,3.039999999999992,
-129879.2,,515.0,,,,,,
-129915.0,,,,,,,3.640000000000015,
-129954.3333,,,,,,,4.140000000000015,
-129993.6667,,,,,,,2.3400000000000034,
-130033.0,,,,,,,2.9399999999999977,
-130072.6667,,,,,,,4.140000000000015,
-130083.6,,512.1,,,,,,
-130112.3333,,,,,,,3.039999999999992,
-130152.0,,,,,,,2.740000000000009,
-130191.6667,,,,,,,3.4399999999999977,
-130231.3333,,,,,,,3.539999999999992,
-130271.0,,,,,,,2.539999999999992,
-130306.1,,499.3333333,,,,,,
-130312.3333,,,,,,,2.539999999999992,
-130353.6667,,,,,,,4.039999999999992,
-130395.0,,,,,,,1.6400000000000148,
-130437.6667,,,,,,,2.039999999999992,
-130446.03,251.84,,,,,,,
-130480.3333,,,,,,,3.039999999999992,
-130482.0,,521.2,,,,,,
-130523.0,,,,,,,2.4399999999999977,
-130566.0,,,,,,,2.240000000000009,
-130609.0,,,,,,,1.740000000000009,
-130652.0,,,,,,,1.9399999999999977,
-130696.3333,,,,,,,1.9399999999999977,
-130712.7,,518.0,,,,,,
-130740.6667,,,,,,,1.740000000000009,
-130785.0,,,,,,,1.8400000000000034,
-130831.3333,,,,,,,0.7400000000000091,
-130877.6667,,,,,,,1.3400000000000034,
-130891.36,250.84,,,,,,,
-130924.0,,,,,,,1.539999999999992,
-130947.5,,487.1,,,,,,
-130969.6667,,,,,,,1.4399999999999977,
-131015.3333,,,,,,,1.3400000000000034,
-131061.0,,,,,,,1.740000000000009,
-131107.3333,,,,,,,1.3400000000000034,
-131153.6667,,,,,,,0.6400000000000148,
-131185.8,,493.0,,,,,,
-131200.0,,,,,,,1.039999999999992,
-131246.3333,,,,,,,1.4399999999999977,
-131292.6667,,,,,,,1.039999999999992,
-131339.0,,,,,,,1.740000000000009,
-131386.0,,,,,,,0.7400000000000091,
-131395.2,241.13,,,,,,,
-131424.1,,494.1,,,,,,
-131433.0,,,,,,,0.9399999999999977,
-131480.0,,,,,,,-0.6599999999999966,
-131532.3333,,,,,,,-0.1599999999999966,
-131584.6667,,,,,,,0.3400000000000034,
-131637.0,,,,,,,-0.060000000000002274,
-131689.3333,,,,,,,-0.060000000000002274,
-131697.2,,479.2,,,,,,
-131741.6667,,,,,,,-0.5600000000000023,
-131794.0,,,,,,,-0.46000000000000796,
-131848.0,,,,,,,-0.6599999999999966,
-131902.0,,,,,,,-0.7599999999999909,
-131956.0,,,,,,,-0.2599999999999909,
-131978.9,,455.8,,,,,,
-132012.6667,,,,,,,-1.759999999999991,
-132049.24,232.28,,,,,,,
-132069.3333,,,,,,,-1.5600000000000023,
-132126.0,,,,,,,-0.46000000000000796,
-132179.0,,,,,,,-0.5600000000000023,
-132232.0,,,,,,,-0.2599999999999909,
-132280.7,,461.3333333,,,,,,
-132285.0,,,,,,,-0.960000000000008,
-132341.0,,,,,,,-1.259999999999991,
-132397.0,,,,,,,-1.1599999999999966,
-132453.0,,,,,,,-1.3599999999999852,
-132510.3333,,,,,,,-0.960000000000008,
-132567.6667,,,,,,,-2.0600000000000023,
-132619.2,,461.7,,,,,,
-132625.0,,,,,,,-2.460000000000008,
-132685.3333,,,,,,,-1.5600000000000023,
-132745.6667,,,,,,,-2.359999999999985,
-132782.88,228.0,,,,,,,
-132806.0,,,,,,,-2.1599999999999966,
-132867.3333,,,,,,,-2.5600000000000023,
-132928.6667,,,,,,,-2.359999999999985,
-132948.9,,460.3333333,,,,,,
-132990.0,,,,,,,-3.1599999999999966,
-133004.96,224.63,,,,,,,
-133052.3333,,,,,,,-2.960000000000008,
-133114.6667,,,,,,,-1.8599999999999852,
-133177.0,,,,,,,-2.0600000000000023,
-133240.6667,,,,,,,-3.5600000000000023,
-133304.3333,,,,,,,-3.460000000000008,
-133312.4,,448.8,,,,,,
-133368.0,,,,,,,-2.359999999999985,
-133427.6667,,,,,,,-2.1599999999999966,
-133487.3333,,,,,,,-2.460000000000008,
-133547.0,,,,,,,-3.259999999999991,
-133613.3333,,,,,,,-3.5600000000000023,
-133676.1,,506.3333333,,,,,,
-133679.6667,,,,,,,-4.060000000000002,
-133746.0,,,,,,,-2.460000000000008,
-133810.6667,,,,,,,-3.759999999999991,
-133848.81,222.74,,,,,,,
-133875.3333,,,,,,,-3.6599999999999966,
-133940.0,,,,,,,-3.960000000000008,
-134007.6667,,,,,,,-4.460000000000008,
-134057.3,,427.5,,,,,,
-134075.3333,,,,,,,-3.460000000000008,
-134143.0,,,,,,,-4.359999999999985,
-134212.6667,,,,,,,-4.259999999999991,
-134282.3333,,,,,,,-4.259999999999991,
-134352.0,,,,,,,-4.659999999999997,
-134423.3333,,,,,,,-4.560000000000002,
-134461.7,,436.3333333,,,,,,
-134494.6667,,,,,,,-4.560000000000002,
-134566.0,,,,,,,-5.060000000000002,
-134595.28,212.43,,,,,,,
-134640.0,,,,,,,-4.859999999999985,
-134714.0,,,,,,,-5.060000000000002,
-134788.0,,,,,,,-5.659999999999997,
-134867.0,,,,,,,-5.659999999999997,
-134873.1,,415.1,,,,,,
-134946.0,,,,,,,-5.759999999999991,
-135025.0,,,,,,,-6.359999999999985,
-135110.0,,,,,,,-6.460000000000008,
-135195.0,,,,,,,-6.460000000000008,
-135280.0,,,,,,,-6.560000000000002,
-135365.3333,,,,,,,-6.859999999999985,
-135374.9,,403.6,,,,,,
-135450.6667,,,,,,,-5.560000000000002,
-135536.0,,,,,,,-6.759999999999991,
-135620.6667,,,,,,,-6.159999999999997,
-135705.3333,,,,,,,-5.359999999999985,
-135790.0,,,,,,,-6.159999999999997,
-135875.9,,381.5,,,,,,
-135880.6667,,,,,,,-7.159999999999997,
-135971.3333,,,,,,,-6.659999999999997,
-136062.0,,,,,,,-7.159999999999997,
-136160.6667,,,,,,,-7.460000000000008,
-136259.3333,,,,,,,-7.460000000000008,
-136358.0,,,,,,,-6.259999999999991,
-136445.2,,408.6666667,,,,,,
-136453.6667,,,,,,,-7.259999999999991,
-136549.3333,,,,,,,-6.859999999999985,
-136638.55,203.74,,,,,,,
-136645.0,,,,,,,-7.159999999999997,
-136743.3333,,,,,,,-7.460000000000008,
-136841.6667,,,,,,,-6.159999999999997,
-136878.5,,375.0,,,,,,
-136940.0,,,,,,,-6.159999999999997,
-137037.6667,,,,,,,-6.960000000000008,
-137135.3333,,,,,,,-6.859999999999985,
-137233.0,,,,,,,-6.859999999999985,
-137334.0,,,,,,,-6.460000000000008,
-137435.0,,,,,,,-7.359999999999985,
-137536.0,,,,,,,-6.960000000000008,
-137597.5,,394.6666667,,,,,,
-137638.6667,,,,,,,-6.659999999999997,
-137741.3333,,,,,,,-7.060000000000002,
-137836.42,199.18,,,,,,,
-137844.0,,,,,,,-6.759999999999991,
-137891.8,,394.9,,,,,,
-137950.0,,,,,,,-7.259999999999991,
-138056.0,,,,,,,-7.259999999999991,
-138162.0,,,,,,,-6.659999999999997,
-138271.0,,,,,,,-7.560000000000002,
-138380.0,,,,,,,-7.159999999999997,
-138489.0,,,,,,,-7.460000000000008,
-138524.0,,405.6666667,,,,,,
-138607.0,,,,,,,-8.159999999999997,
-138725.0,,,,,,,-7.759999999999991,
-138843.0,,,,,,,-7.659999999999997,
-138907.3,198.55,,,,,,,
-138942.0,,367.6,,,,,,
-138961.0,,,,,,,-7.659999999999997,
-139079.0,,,,,,,-7.460000000000008,
-139197.0,,,,,,,-7.259999999999991,
-139313.6667,,,,,,,-7.259999999999991,
-139430.3333,,,,,,,-7.560000000000002,
-139478.1,,432.3333333,,,,,,
-139547.0,,,,,,,-7.859999999999985,
-139667.3333,,,,,,,-7.259999999999991,
-139787.6667,,,,,,,-7.859999999999985,
-139908.0,,,,,,,-6.759999999999991,
-140022.97,192.75,,,,,,,
-140028.0,,,,,,,-7.960000000000008,
-140044.2,,357.7,,,,,,
-140148.0,,,,,,,-7.859999999999985,
-140268.0,,,,,,,-7.159999999999997,
-140387.0,,,,,,,-6.960000000000008,
-140506.0,,,,,,,-7.759999999999991,
-140590.8,,342.4,,,,,,
-140625.0,,,,,,,-7.460000000000008,
-140749.6667,,,,,,,-7.759999999999991,
-140874.3333,,,,,,,-7.859999999999985,
-140999.0,,,,,,,-7.960000000000008,
-141124.0,,,,,,,-7.460000000000008,
-141147.6,,349.1,,,,,,
-141249.0,,,,,,,-7.560000000000002,
-141374.0,,,,,,,-7.159999999999997,
-141499.3333,,,,,,,-7.560000000000002,
-141624.6667,,,,,,,-8.060000000000002,
-141690.6,,359.0,,,,,,
-141750.0,,,,,,,-6.759999999999991,
-141868.0,,,,,,,-6.659999999999997,
-141986.0,,,,,,,-7.259999999999991,
-142104.0,,,,,,,-6.560000000000002,
-142225.3333,,,,,,,-7.159999999999997,
-142239.7,,368.1,,,,,,
-142346.6667,,,,,,,-7.560000000000002,
-142433.56,196.51,,,,,,,
-142468.0,,,,,,,-8.060000000000002,
-142595.0,,,,,,,-7.359999999999985,
-142722.0,,,,,,,-7.460000000000008,
-142849.0,,,,,,,-6.859999999999985,
-142850.4,,375.3333333,,,,,,
-142966.0,,,,,,,-7.060000000000002,
-143083.0,,,,,,,-6.460000000000008,
-143200.0,,,,,,,-6.960000000000008,
-143282.8,,385.1,,,,,,
-143323.3333,,,,,,,-7.659999999999997,
-143446.6667,,,,,,,-7.560000000000002,
-143570.0,,,,,,,-7.759999999999991,
-143687.3333,,,,,,,-6.759999999999991,
-143724.3,194.59,,,,,,,
-143804.6667,,,,,,,-6.259999999999991,
-143871.9,,401.3333333,,,,,,
-143922.0,,,,,,,-7.259999999999991,
-144044.0,,,,,,,-7.859999999999985,
-144166.0,,,,,,,-7.060000000000002,
-144288.0,,,,,,,-7.859999999999985,
-144375.1,,400.875,,,,,,
-144409.0,,,,,,,-7.659999999999997,
-144530.0,,,,,,,-6.859999999999985,
-144651.0,,,,,,,-6.359999999999985,
-144765.0,,,,,,,-7.060000000000002,
-144872.59,196.02,,,,,,,
-144879.0,,,,,,,-7.060000000000002,
-144906.7,,375.3333333,,,,,,
-144993.0,,,,,,,-7.259999999999991,
-145108.6667,,,,,,,-6.659999999999997,
-145224.3333,,,,,,,-7.259999999999991,
-145340.0,,,,,,,-7.060000000000002,
-145455.6667,,,,,,,-6.659999999999997,
-145471.7,,390.9,,,,,,
-145571.3333,,,,,,,-7.759999999999991,
-145687.0,,,,,,,-6.960000000000008,
-145799.6667,,,,,,,-6.859999999999985,
-145912.3333,,,,,,,-6.659999999999997,
-146025.0,,,,,,,-7.759999999999991,
-146101.8,,402.3,,,,,,
-146143.6667,,,,,,,-7.159999999999997,
-146181.24,193.59,,,,,,,
-146262.3333,,,,,,,-7.560000000000002,
-146381.0,,,,,,,-8.060000000000002,
-146496.0,,,,,,,-7.560000000000002,
-146505.5,,409.8,,,,,,
-146611.0,,,,,,,-6.159999999999997,
-146726.0,,,,,,,-6.859999999999985,
-146838.6667,,,,,,,-7.259999999999991,
-146951.3333,,,,,,,-7.060000000000002,
-147064.0,,,,,,,-6.759999999999991,
-147120.6,,421.0,,,,,,
-147167.0,,,,,,,-6.960000000000008,
-147270.0,,,,,,,-4.460000000000008,
-147373.0,,,,,,,-7.060000000000002,
-147481.0,,,,,,,-6.460000000000008,
-147582.4,,423.4,,,,,,
-147589.0,,,,,,,-6.659999999999997,
-147697.0,,,,,,,-6.259999999999991,
-147808.3333,,,,,,,-7.060000000000002,
-147919.6667,,,,,,,-7.359999999999985,
-148031.0,,,,,,,-7.560000000000002,
-148107.1,,470.6666667,,,,,,
-148148.6667,,,,,,,-7.659999999999997,
-148266.3333,,,,,,,-7.259999999999991,
-148306.47,195.81,,,,,,,
-148384.0,,,,,,,-7.560000000000002,
-148494.3333,,,,,,,-6.859999999999985,
-148604.6667,,,,,,,-6.159999999999997,
-148655.0,,427.8,,,,,,
-148715.0,,,,,,,-6.159999999999997,
-148821.3333,,,,,,,-6.960000000000008,
-148927.6667,,,,,,,-6.159999999999997,
-149034.0,,,,,,,-5.960000000000008,
-149141.3333,,,,,,,-6.759999999999991,
-149248.6667,,,,,,,-6.960000000000008,
-149263.1,,432.6666667,,,,,,
-149356.0,,,,,,,-7.159999999999997,
-149467.6667,,,,,,,-7.060000000000002,
-149539.15,201.78,,,,,,,
-149579.3333,,,,,,,-6.460000000000008,
-149691.0,,,,,,,-6.960000000000008,
-149708.7,,441.2,,,,,,
-149803.0,,,,,,,-7.060000000000002,
-149915.0,,,,,,,-6.859999999999985,
-150027.0,,,,,,,-7.259999999999991,
-150138.0,,,,,,,-6.659999999999997,
-150199.3,,404.3333333,,,,,,
-150249.0,,,,,,,-6.659999999999997,
-150360.0,,,,,,,-5.659999999999997,
-150462.6667,,,,,,,-6.659999999999997,
-150565.3333,,,,,,,-5.659999999999997,
-150667.88,202.51,,,,,,,
-150668.0,,,,,,,-5.960000000000008,
-150721.0,,400.1,,,,,,
-150768.3333,,,,,,,-5.759999999999991,
-150868.6667,,,,,,,-5.759999999999991,
-150969.0,,,,,,,-5.659999999999997,
-151070.3333,,,,,,,-5.960000000000008,
-151171.6667,,,,,,,-5.759999999999991,
-151256.2,,432.2,,,,,,
-151273.0,,,,,,,-6.359999999999985,
-151378.0,,,,,,,-6.359999999999985,
-151483.0,,,,,,,-6.060000000000002,
-151517.85,202.35,,,,,,,
-151588.0,,,,,,,-6.259999999999991,
-151694.0,,,,,,,-6.159999999999997,
-151787.5,,422.0,,,,,,
-151800.0,,,,,,,-6.460000000000008,
-151906.0,,,,,,,-6.560000000000002,
-152011.6667,,,,,,,-6.159999999999997,
-152117.3333,,,,,,,-5.960000000000008,
-152223.0,,,,,,,-6.859999999999985,
-152329.6667,,,,,,,-5.759999999999991,
-152433.9,,425.6666667,,,,,,
-152436.3333,,,,,,,-6.359999999999985,
-152543.0,,,,,,,-6.460000000000008,
-152651.3333,,,,,,,-6.359999999999985,
-152759.6667,,,,,,,-6.560000000000002,
-152854.3,,413.0,,,,,,
-152868.0,,,,,,,-6.560000000000002,
-152977.3333,,,,,,,-6.659999999999997,
-153086.6667,,,,,,,-6.359999999999985,
-153196.0,,,,,,,-6.159999999999997,
-153302.6667,,,,,,,-6.460000000000008,
-153409.3333,,,,,,,-6.159999999999997,
-153411.3,,401.5,,,,,,
-153516.0,,,,,,,-5.659999999999997,
-153622.3333,,,,,,,-6.159999999999997,
-153728.6667,,,,,,,-6.859999999999985,
-153835.0,,,,,,,-5.159999999999997,
-153847.66,198.78,,,,,,,
-153941.6667,,,,,,,-6.659999999999997,
-153995.2,,402.6,,,,,,
-154048.3333,,,,,,,-6.659999999999997,
-154155.0,,,,,,,-6.859999999999985,
-154269.6667,,,,,,,-7.359999999999985,
-154384.3333,,,,,,,-6.659999999999997,
-154499.0,,,,,,,-6.659999999999997,
-154537.6,,393.3333333,,,,,,
-154611.0,,,,,,,-6.560000000000002,
-154723.0,,,,,,,-6.759999999999991,
-154835.0,,,,,,,-7.159999999999997,
-154957.6667,,,,,,,-7.859999999999985,
-154962.13,196.3,,,,,,,
-155080.3333,,,,,,,-7.759999999999991,
-155094.8,,384.5,,,,,,
-155203.0,,,,,,,-6.759999999999991,
-155319.3333,,,,,,,-6.960000000000008,
-155435.6667,,,,,,,-7.159999999999997,
-155552.0,,,,,,,-7.359999999999985,
-155637.5,,406.6666667,,,,,,
-155677.3333,,,,,,,-8.060000000000002,
-155802.6667,,,,,,,-7.759999999999991,
-155928.0,,,,,,,-7.460000000000008,
-156053.0,,,,,,,-7.859999999999985,
-156178.0,,,,,,,-7.659999999999997,
-156231.0,,399.2,,,,,,
-156303.0,,,,,,,-7.259999999999991,
-156379.82,189.38,,,,,,,
-156426.3333,,,,,,,-7.259999999999991,
-156549.6667,,,,,,,-8.060000000000002,
-156673.0,,,,,,,-7.159999999999997,
-156793.3333,,,,,,,-7.159999999999997,
-156855.8,,421.7,,,,,,
-156913.6667,,,,,,,-7.359999999999985,
-157034.0,,,,,,,-7.759999999999991,
-157168.6667,,,,,,,-8.659999999999997,
-157303.3333,,,,,,,-8.859999999999985,
-157438.0,,,,,,,-8.659999999999997,
-157503.7,,400.2,,,,,,
-157568.3333,,,,,,,-7.560000000000002,
-157698.6667,,,,,,,-7.759999999999991,
-157829.0,,,,,,,-8.359999999999985,
-157955.3333,,,,,,,-7.359999999999985,
-158070.2,,410.0,,,,,,
-158081.6667,,,,,,,-7.460000000000008,
-158208.0,,,,,,,-7.560000000000002,
-158335.3333,,,,,,,-7.460000000000008,
-158462.6667,,,,,,,-8.359999999999985,
-158590.0,,,,,,,-7.960000000000008,
-158592.6,,407.2,,,,,,
-158713.6667,,,,,,,-7.060000000000002,
-158739.0,189.0,,,,,,,
-158837.3333,,,,,,,-7.259999999999991,
-158961.0,,,,,,,-7.259999999999991,
-159070.7,,440.0,,,,,,
-159084.6667,,,,,,,-7.259999999999991,
-159208.3333,,,,,,,-7.859999999999985,
-159332.0,,,,,,,-5.859999999999985,
-159439.0,,,,,,,-5.759999999999991,
-159546.0,,,,,,,-6.259999999999991,
-159549.4,,406.9,,,,,,
-159653.0,,,,,,,-5.659999999999997,
-159764.0,,,,,,,-6.960000000000008,
-159789.0,185.5,,,,,,,
-159875.0,,,,,,,-6.359999999999985,
-159986.0,,,,,,,-5.759999999999991,
-160081.2,,415.3333333,,,,,,
-160090.3333,,,,,,,-5.460000000000008,
-160194.6667,,,,,,,-5.759999999999991,
-160228.0,187.5,,,,,,,
-160299.0,,,,,,,-5.060000000000002,
-160399.6667,,,,,,,-5.259999999999991,
-160500.3333,,,,,,,-5.659999999999997,
-160601.0,,,,,,,-4.359999999999985,
-160683.9,,410.1,,,,,,
-160702.0,,,,,,,-6.060000000000002,
-160803.0,,,,,,,-5.460000000000008,
-160904.0,,,,,,,-6.060000000000002,
-161012.3333,,,,,,,-6.159999999999997,
-161120.6667,,,,,,,-5.859999999999985,
-161229.0,,,,,,,-6.259999999999991,
-161338.3333,,,,,,,-6.159999999999997,
-161411.7,,423.6666667,,,,,,
-161447.6667,,,,,,,-5.759999999999991,
-161557.0,,,,,,,-7.359999999999985,
-161673.0,,,,,,,-6.460000000000008,
-161789.0,,,,,,,-6.359999999999985,
-161862.6,,413.0,,,,,,
-161905.0,,,,,,,-6.060000000000002,
-162020.6667,,,,,,,-6.960000000000008,
-162136.3333,,,,,,,-6.859999999999985,
-162252.0,,,,,,,-6.859999999999985,
-162372.6667,,,,,,,-7.359999999999985,
-162394.1,,442.0,,,,,,
-162493.3333,,,,,,,-6.759999999999991,
-162614.0,,,,,,,-7.659999999999997,
-162737.0,,,,,,,-6.960000000000008,
-162860.0,,,,,,,-7.259999999999991,
-162919.2,,410.9,,,,,,
-162983.0,,,,,,,-5.960000000000008,
-163094.6667,,,,,,,-5.460000000000008,
-163206.3333,,,,,,,-7.259999999999991,
-163318.0,,,,,,,-4.960000000000008,
-163424.0,,,,,,,-5.960000000000008,
-163438.0,,417.0,,,,,,
-163530.0,,,,,,,-5.659999999999997,
-163636.0,,,,,,,-5.560000000000002,
-163741.0,,,,,,,-5.259999999999991,
-163846.0,,,,,,,-5.759999999999991,
-163931.0,204.3,,,,,,,
-163951.0,,,,,,,-4.659999999999997,
-164046.9,,392.9,,,,,,
-164056.3333,,,,,,,-5.859999999999985,
-164161.6667,,,,,,,-5.859999999999985,
-164267.0,,,,,,,-5.759999999999991,
-164375.3333,,,,,,,-5.759999999999991,
-164407.65,196.5,,,,,,,
-164483.6667,,,,,,,-5.659999999999997,
-164592.0,,,,,,,-5.659999999999997,
-164622.2,,383.5,,,,,,
-164703.3333,,,,,,,-6.259999999999991,
-164814.6667,,,,,,,-5.859999999999985,
-164926.0,,,,,,,-6.759999999999991,
-165046.6667,,,,,,,-7.259999999999991,
-165167.3333,,,,,,,-6.159999999999997,
-165221.4,,423.8,,,,,,
-165288.0,,,,,,,-5.960000000000008,
-165412.0,,,,,,,-7.159999999999997,
-165536.0,,,,,,,-7.460000000000008,
-165660.0,,,,,,,-7.759999999999991,
-165798.6667,,,,,,,-8.259999999999991,
-165805.6,,433.0,,,,,,
-165937.3333,,,,,,,-7.960000000000008,
-166076.0,,,,,,,-7.159999999999997,
-166209.3333,,,,,,,-7.460000000000008,
-166216.0,191.6,,,,,,,
-166342.6667,,,,,,,-7.560000000000002,
-166382.5,,449.3,,,,,,
-166476.0,,,,,,,-7.359999999999985,
-166611.0,,,,,,,-7.060000000000002,
-166746.0,,,,,,,-7.960000000000008,
-166857.0,190.1,,,,,,,
-166881.0,,,,,,,-7.359999999999985,
-166979.6,,479.3333333,,,,,,
-167013.3333,,,,,,,-7.460000000000008,
-167145.6667,,,,,,,-6.560000000000002,
-167278.0,,,,,,,-6.960000000000008,
-167412.3333,,,,,,,-7.560000000000002,
-167546.6667,,,,,,,-7.159999999999997,
-167562.9,,495.3,,,,,,
-167681.0,,,,,,,-6.960000000000008,
-167817.0,,,,,,,-6.759999999999991,
-167953.0,,,,,,,-8.060000000000002,
-167987.1,186.7,,,,,,,
-168084.3,,495.9,,,,,,
-168089.0,,,,,,,-6.659999999999997,
-168219.3333,,,,,,,-6.960000000000008,
-168349.6667,,,,,,,-6.460000000000008,
-168480.0,,,,,,,-7.359999999999985,
-168565.4,,444.9,,,,,,
-168616.6667,,,,,,,-7.159999999999997,
-168753.3333,,,,,,,-7.060000000000002,
-168818.5,183.8,,,,,,,
-168890.0,,,,,,,-6.159999999999997,
